retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,tesla_close,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7
2988.0,159.0,4502.0,3.0,0.0,5.0,15.513999938964844,0.7003,0.216,0.0,0.784,0.1401413851589473,0.03171677284044206,-0.05504534452436743,0.20548760746410608,0.05236646945583898,-0.02847279808212996,-0.024909899937286265,-0.03438843476055964,-0.059432894861695236,0.04883446695418619,-0.032049548,0.02817611,0.15448718,0.01631544,0.11679747,-0.032957897,-0.019689549,0.0071406756
21.0,12.0,147.0,0.0,0.0,0.0,15.358667373657228,0.4753,0.279,0.0,0.721,0.023692294784733215,0.016561581188658588,-0.009145120292397363,-0.002166704865817487,-0.013928876112347945,-0.03633576863384832,0.016075284672135967,0.017065518127825013,0.021065129407722958,-0.024480902160400546,-0.049193654,0.020658514,0.11308104,0.013665882,-0.015666151,0.02950763,0.020118818,0.06806098
119.0,26.0,590.0,0.0,0.0,0.0,15.358667373657228,0.802,0.545,0.0,0.455,0.03727570351001461,0.08030111568914411,-0.03195141376008795,0.05961436156985708,-0.14443641417983627,-0.18346791581441324,0.0363173207674386,0.07008414474513591,0.1804418258225386,-0.10049228313623537,-0.018834455,0.022156682,0.07732433,-0.055927146,-0.039820604,-0.013316362,-0.06983259,0.039478865
564.0,51.0,1361.0,0.0,0.0,0.0,14.968000411987305,0.5859,0.792,0.0,0.208,0.08308525848157272,0.029423890009166013,-0.12228444675176482,0.3590353886865922,0.09731031578947506,-0.0065415394182142764,-0.04016068649574381,-0.04239082770353118,-0.08946718137126053,0.02425412463900142,0.023544088,0.010370884,0.012779078,0.049610544,-0.021407701,0.01545804,0.09629231,-0.083775334
1084.0,191.0,2852.0,0.0,0.0,0.0,15.137999534606934,-0.0772,0.079,0.091,0.83,0.13790852917137317,0.09825894540452487,-0.022775083298017362,0.0766326462428425,-0.14966590203544672,-0.173257227737011,0.06912134682542508,0.06480694382423513,0.20400868399290795,0.015888917645479426,-0.023783853,0.009003674,-0.0012938374,-0.042449825,0.048619956,0.002259289,-0.06278685,-0.017867455
3182.0,226.0,3984.0,34.0,0.0,127.0,14.468000411987305,0.0,0.0,0.0,1.0,0.14329994886598402,0.08389927147883681,-0.3070151000619341,0.8130066798879196,0.20960062934513204,0.0100764882898335,-0.10645986736967859,-0.07285563385900448,-0.19007520342662632,0.02267631813820918,-0.06525401,-0.027066126,-0.001590287,0.033243522,0.10631622,0.0010142026,0.009713971,0.031218493
448.0,75.0,951.0,1.0,0.0,2.0,15.559332847595217,0.0,0.0,0.0,1.0,0.050728782038725516,0.06295350469590902,-0.1044026404341605,0.1102551034142215,0.09414676197062055,-0.02393788126582758,-0.0157213539908603,-0.0498357975801439,-0.006013921034552247,0.02974477664406621,-0.011461288,0.021015912,0.011190014,0.043013778,0.017566059,-0.04928258,-0.0018734854,0.056374513
2256.0,699.0,8364.0,13.0,0.0,12.0,15.36400032043457,-0.3346,0.036,0.042,0.922,0.40552147541465283,0.04820560573499082,-0.03107351042212243,0.14214183428752913,-0.06315465069890211,-0.04595485447051136,0.008625443074534975,0.028672684278871284,0.10273613577006792,0.08022696916223211,-0.110954285,-0.04508141,0.042760372,0.032362904,-0.0020293267,-0.017477471,-0.053045303,0.0122875525
4454.0,529.0,11171.0,2.0,0.0,2.0,15.36400032043457,0.7463,0.12,0.051,0.829,0.21777777216894062,0.1305510406681385,-0.036381123198661075,0.10006583624214521,-0.11016658857802572,-0.19584428450647345,0.005341467039855126,0.051957036839499524,0.1295133400497033,0.04150859353945383,0.04088513,0.010686176,0.079409845,0.039922062,-0.006467631,0.026536135,-0.0829548,0.015800249
896.0,172.0,2151.0,1.0,0.0,3.0,15.36400032043457,0.5994,0.176,0.0,0.824,0.06418242440558831,0.09068769337647863,-0.057986552845238716,0.015210904214456549,-0.14313518453557528,-0.1543122994221682,-0.00947345231758232,0.054571391051941025,0.08858879391824505,-0.06496780258164994,0.019820055,-0.04687564,-0.015946185,0.0030572705,-0.07158345,-0.06400137,-0.043372445,0.048823368
3479.0,193.0,5471.0,0.0,0.0,1.0,15.503999710083008,0.0,0.0,0.0,1.0,0.13163660232657798,0.10128861979050706,-0.11524533427366206,0.15445149008261333,-0.10013581969134219,-0.1479461718189631,0.03213042332668941,-0.06988681891189984,0.07335480583087327,0.0955421299686194,0.032764275,-0.05592604,-0.0039977236,-0.05110471,0.08057764,0.0077262754,-0.08255517,-0.0031052846
60417.0,3427.0,109975.0,127.0,0.0,133.0,15.329999923706056,0.942,0.143,0.0,0.857,0.4406088106611486,0.06626378428837137,-0.08506787331770001,0.3733932390544339,-0.05779676740884033,-0.15144389669781433,0.009674918739745249,0.09440333424382542,0.10493438592028773,-0.040788662139925165,-0.040217932,-0.008528162,-0.005207198,0.017600277,0.116411604,0.041629698,-0.009416938,-0.0020548825
9028.0,455.0,19345.0,1.0,0.0,0.0,15.329999923706056,0.6658,0.233,0.109,0.658,0.1347793205159789,0.06250317224218066,-0.08102593433521597,0.29261738440251495,-0.034284697722284395,-0.1180921355769042,0.04227447101580499,0.04932834136440167,0.12348016560996805,0.0013896460356381502,-0.012216876,0.08787501,0.016387826,0.07745808,0.08743023,0.06172283,-0.012781401,-0.017364671
1666.0,229.0,5800.0,6.0,0.0,21.0,15.329999923706056,0.1531,0.127,0.107,0.767,0.09372627027036166,0.016926831791805715,-0.03781135633047314,0.13206166188222693,0.03613835947516029,0.002142378622975017,-0.014870888388584238,-0.03338962657889993,-0.04905155147834958,0.03580633292939339,-0.008589502,0.002841284,0.030069573,0.00409074,0.011885022,0.04081267,-0.029263187,-0.032301635
10769.0,1207.0,18767.0,837.0,0.0,237.0,15.329999923706056,0.2057,0.019,0.0,0.981,0.19747185674980366,0.08331502764171754,-0.08302200364376243,-0.08802161078282925,0.08291656136231888,-0.063733486769914,0.006609952787790842,-0.05123058343317219,0.04832827239679847,0.06336423949221874,-0.088974446,0.019774098,-0.0057577225,0.0015127892,0.0039166743,0.003427038,-0.059411287,-0.019665375
2182.0,124.0,8167.0,5.0,0.0,5.0,13.856666564941406,-0.7003,0.211,0.372,0.417,0.10136987316460418,-0.007102764703282859,0.023458690798721257,-0.008126359746130341,0.0022575098462271994,-0.005776994616932828,-0.00574077963747136,0.005518632609352511,0.00022063514007380496,-0.01800009931798348,0.0607554,0.079562165,0.04422501,-0.0023653957,0.03197408,0.008142324,-0.014620516,0.04471061
2329.0,279.0,5218.0,1.0,0.0,0.0,13.998000144958496,0.4019,0.078,0.0,0.922,0.1397043855056228,0.09416523933119461,-0.1056543978591926,0.21828406085126786,-0.1234094247604168,-0.15051169137630216,-0.003926665791803585,0.028004036000599097,0.10036350351341777,-0.018026370862851505,0.091423854,-0.023890514,0.00067397044,-0.03190323,-0.043199345,-0.02934914,-0.08103186,-0.06293633
1755.0,270.0,6425.0,0.0,0.0,2.0,13.998000144958496,0.0644,0.034,0.03,0.936,0.11964993337770963,0.06087635659892107,-0.03091832654760351,0.012081168859366897,-0.1255645698885893,-0.0579994869532658,-0.010387054773841341,-0.01706985816244322,0.06129737973599956,0.0467228501274536,-0.008062527,-0.04278934,0.103026815,0.025017433,-0.0037934226,-0.04854042,-0.031356573,-0.028358273
10702.0,1910.0,25568.0,8.0,0.0,11.0,13.998000144958496,0.9505,0.11,0.054,0.836,0.30313411614885527,0.061067348881223525,-0.0531561966494482,0.01770113836637651,-0.13603027929789993,-0.08752958699842624,0.0026092097900212784,-0.05317491802912202,0.06528908174898572,0.08949000568205437,-0.004529494,0.03606962,0.04213949,-0.019912396,-0.0076260627,-0.04974939,-0.09780323,0.12603778
6715.0,1063.0,8171.0,6.0,0.0,1.0,13.998000144958496,0.2382,0.081,0.0,0.919,0.21395389439421247,0.08366365285186686,-0.10887611000279591,0.2552040609896354,-0.12650070117781487,-0.1974446319289357,-0.01720458663275474,0.16790876306673047,0.16984542934002989,-0.13919213335220995,0.03631331,-0.008220543,-0.028402388,-0.048327968,-0.042693365,-0.019428529,-0.004705733,-0.07126181
1189.0,337.0,4268.0,3.0,0.0,2.0,13.64799976348877,0.9246,0.401,0.0,0.599,0.029207973032700497,0.04686618385074485,-0.013922311624639968,-0.0001328949139326228,-0.0631549181587482,-0.05519900089013595,0.006784022754677165,-0.02899190960051085,0.039880015999626046,0.025385792597314417,0.08463065,-0.057994545,-0.03991987,-0.018024836,-0.026819304,-0.05268655,-0.05539967,0.05098539
41.0,44.0,205.0,0.0,0.0,0.0,13.24666690826416,0.0,0.0,0.0,1.0,0.04172720681410563,0.09556092886847464,-0.05975455038871238,-0.060332286794729864,0.06370946708994603,-0.03999079204341408,-0.012828369912201489,-0.08969523618014603,0.08035947963572292,0.03764684989703496,-0.026013942,0.10790037,0.07690614,0.010449918,0.029220225,-0.057909872,0.018324127,0.08139826
207.0,62.0,1067.0,0.0,0.0,0.0,13.24666690826416,0.4019,0.574,0.0,0.426,0.02759251415980719,-0.013518432400988965,0.053293687209768965,-0.00878293916835592,0.0062647413416538,-0.011884297685672259,-0.01677296228495419,-0.009724897932881007,-0.014764593822731563,0.0016374376446587104,-0.039841443,-0.011380623,-0.019084372,0.02237242,-0.015876977,-0.03734323,0.16053058,-0.003980665
4506.0,840.0,17539.0,87.0,0.0,18.0,11.565333366394045,-0.25,0.157,0.218,0.625,0.08252067565759715,0.004671157146604133,-0.00839138256238332,-0.024878852967146953,0.010318501487362136,-0.01735112740517606,0.015206216592937504,-0.006030352774744196,0.005708604440769479,0.026374823217365017,-0.024056964,0.010422154,0.10794338,-0.0031963605,0.06222025,-0.031134905,0.06390091,-0.08852347
1643.0,294.0,4960.0,137.0,0.0,42.0,10.84000015258789,-0.296,0.0,0.145,0.855,0.036827331467313804,0.01619217430413978,-0.05061250179404931,0.14181388951969623,0.0400579642502653,-0.004891601083705193,-0.030478591286676432,-0.018749337586630336,-0.03369686782938739,0.012177642044394608,-0.07868294,-0.016602889,0.021976497,0.009687873,0.0029340186,0.0033737752,-0.03606306,-0.05803476
1571.0,212.0,4397.0,2.0,0.0,7.0,9.57800006866455,0.6666,0.151,0.0,0.849,0.20350332399403911,0.13202829233815092,-0.18064364089193038,0.03719815112726291,0.26285912662268435,-0.12932457457711993,-0.010131367156961748,0.13670094312301864,-0.10632944399698795,-0.031731618889826764,-0.07510707,0.047309164,0.01871988,0.023937931,0.028216612,0.036895238,-0.09018337,0.032701135
5124.0,734.0,13452.0,2.0,0.0,3.0,10.031332969665527,0.6705,0.104,0.03,0.866,0.3467980309743544,0.13859676959735184,-0.048319174394830564,-0.07317082543668442,0.20495071709380597,0.25888582576814445,-0.17190233555748996,-0.16413283502927933,0.38442212093454553,-0.17773715738729104,-0.0654175,-0.07866428,-0.027365962,-0.011797159,-0.032139692,-0.036422532,-0.09501551,-0.005825137
3610.0,487.0,8964.0,10.0,0.0,33.0,10.344667434692385,0.8503,0.192,0.0,0.808,0.23347793398620223,0.09565795788226694,-0.08485063043884564,0.027691743213763217,0.1622886833667712,0.1169476688806157,-0.10415750216729473,-0.0007354775254674727,0.1372062806362233,-0.026791628579882345,-0.11187713,0.03689032,-0.05152509,0.05787169,-0.036499683,-0.053808186,-0.13241781,-0.017995197
15.0,13.0,76.0,1.0,0.0,1.0,11.245332717895508,0.4019,0.574,0.0,0.426,0.04566763990776589,0.059343533226495326,-0.12759337777652582,-0.04354324370335439,-0.0010070583748921188,0.45866938924795786,-0.03817866503107329,0.39314845320149994,0.3268831717141139,0.3362874673835448,-0.08969733,-0.041000728,0.027636722,-0.03492344,-0.01728782,-0.032604434,0.09067498,0.005745534
1415.0,328.0,7325.0,45.0,0.0,28.0,11.118000030517578,0.9065,0.335,0.071,0.594,0.40147395590718726,-0.031889361392610976,0.015815148253688977,0.11593131181024392,0.029123008962782065,-0.014371168744367554,-0.07652975279537531,-0.018127501144016508,-0.060684544595284134,0.020994569170303057,-0.0641228,-0.08313045,0.02736101,0.018286163,0.060122695,0.00013511702,0.08614957,-0.012598853
6837.0,895.0,8955.0,34.0,0.0,15.0,11.10533332824707,0.7579,0.262,0.0,0.738,0.26580367439445884,0.047489083314830344,-0.1336442719151903,0.18169618000574259,0.0742382081687778,-0.02942680334208612,-0.003662036927644331,-0.11995931144701129,-0.04605642674645469,0.09374977148144545,0.006091939,0.013359383,0.091469444,0.032576304,0.06873652,0.026340794,-0.015605513,0.07373163
579.0,32.0,2900.0,9.0,0.0,6.0,11.10533332824707,0.0,0.0,0.0,1.0,0.09735098582373496,0.04827135486778791,-0.1549321241601875,0.3981488417559315,0.11680855284427392,-0.011801657146478448,-0.04743749305099617,-0.07851471359358927,-0.09922072937486463,0.07455639975355666,-0.0015006539,-0.092487775,0.059609592,0.018876685,0.013846021,-0.03691373,-0.010352977,-0.009571566
3853.0,242.0,13481.0,3.0,0.0,9.0,11.10533332824707,0.9081,0.124,0.046,0.83,0.23635536684197306,0.01404293548895567,-0.01859218927151146,0.05257967565696608,0.010528512095302733,-0.04348383393685165,-0.03271186508559118,-0.0486080194832984,0.005717599983097491,0.06544050651014188,-0.014497789,-0.024429195,0.039950795,0.0018087053,0.105553135,-0.028255664,0.0007440628,0.087986715
107.0,14.0,270.0,0.0,0.0,0.0,11.814000129699709,0.0,0.0,0.0,1.0,0.11685289019482314,0.023965528940327722,-0.046170074356038864,-0.0444622788253656,0.014528568615353924,0.01526205643306501,0.009315170170001783,-0.0072251039570961,0.046648635726987325,-0.013475028179951352,-0.120366335,0.020677904,0.031959623,-0.026183002,-0.032206815,-0.019736202,-0.033385973,0.044596232
6917.0,427.0,9867.0,24.0,0.0,25.0,11.93333339691162,0.8402,0.231,0.0,0.769,0.2899765444949901,0.021891712097186957,-0.11322586179670242,0.38684222569305926,0.10681052420113707,0.003923337612124933,-0.04076859667280038,-0.038400496876790285,-0.10956932767415367,0.022041315409451777,-0.09081258,-0.03319944,0.0035784065,-0.02057873,0.054409463,-0.06535689,-0.094395936,-0.008609586
51.0,22.0,438.0,3.0,0.0,1.0,11.93333339691162,0.9824,0.261,0.033,0.706,0.18722165130793086,0.009038453087688378,-0.00834894242347508,-0.01533891245229824,-0.00264661970986432,0.010971902621432392,-0.002645612186146949,-0.01910210299818747,0.059374050405992175,0.05727753023222995,-0.0069038137,0.065989286,0.07801516,0.01225187,0.024933625,0.015030567,-0.04235309,0.044852763
2143.0,190.0,3855.0,1.0,0.0,1.0,11.93333339691162,0.9628,0.2,0.0,0.8,0.22628179326277512,0.04825217447577551,-0.03807775157655718,0.024038409459192833,-0.1694898643281526,-0.11457501852637336,-0.017313277930044925,0.08034483562399028,0.09939704815786969,-0.10728142415470146,0.008350441,-0.005015552,-0.035389636,0.007067665,0.039410487,0.040277112,0.049744952,0.03321117
3414.0,259.0,4639.0,2.0,0.0,1.0,12.795332908630373,-0.8957,0.0,0.283,0.717,0.11403331809127681,0.0832851122728831,-0.07262067497409723,0.04899289854474389,-0.24426556101415647,-0.14824276206282827,-0.043722229928949065,0.10333695087505529,0.15243909232798483,-0.12351724487234422,0.039727166,0.013594039,0.08420887,0.06443622,0.08479055,-0.013727746,0.018696105,-0.005371662
1350.0,207.0,3389.0,0.0,0.0,2.0,12.423333168029783,0.5252,0.109,0.042,0.85,0.24813888903760137,0.025254088647632157,-0.019227418782099062,0.09515270139101381,-0.022874396758119555,-0.08136163306570575,-0.017731872568452132,-0.0348055458929586,0.06078648359513221,0.051397648266386785,-0.06378033,-0.024105221,0.06038579,0.024005665,0.003995609,-0.04949762,-0.06103226,-0.02109662
2350.0,293.0,7755.0,4.0,0.0,6.0,12.555999755859377,-0.1877,0.0,0.044,0.956,0.5230914453216265,0.01896374419491051,-0.08383271674608198,0.24000724522460842,-0.07388076497700075,0.006203187917497215,-0.1140614012368758,0.07362285730958568,0.037195577205078725,-0.18271367840287692,-0.024784807,-0.054931827,0.07929525,-0.048843432,0.08704581,-0.018231194,-0.014625331,-0.03375029
66.0,20.0,197.0,0.0,0.0,0.0,13.402667045593262,0.0,0.0,0.0,1.0,0.02432975684040227,0.019801290767239993,0.0029645930069570146,0.002441687761056657,-0.005800719500132794,-0.03698154374746082,0.02279405782225931,-0.009415695251189852,0.031126860433019387,0.005031629732920024,-0.08314268,0.053100675,0.04750036,0.006925291,0.04295504,-0.08619116,-0.02185987,0.032735843
7125.0,840.0,20923.0,11.0,0.0,6.0,13.402667045593262,0.9375,0.192,0.012,0.795,0.2445063468670276,0.06728412502283174,0.010030042401327072,0.036924194907205526,-0.09107988911170216,-0.16609006891445705,0.028029721355506753,0.08182361253668834,0.11808362660335901,0.021189769824285172,-0.047108606,0.036833964,0.015326061,-0.02645205,-0.07008889,0.029754635,-0.04742895,-0.037091292
3132.0,286.0,8346.0,1.0,0.0,6.0,13.402667045593262,0.1154,0.08,0.049,0.872,0.21262102767205868,0.17399034233680416,-0.2716482627108968,-0.028508708567680435,0.014613463581313577,-0.18930561496331177,-0.038047248646602236,0.10405603929160583,-0.013525738626278065,-0.09007775994682318,-0.002958068,-0.055753306,0.068695225,-0.028933965,-0.03981542,-0.020966617,-0.01990329,0.06337012
3067.0,328.0,10621.0,17.0,0.0,24.0,13.914667129516602,-0.2658,0.052,0.065,0.882,0.17774087185727439,0.01782090783030813,-0.025241379033051518,0.052548088667389185,-0.010758242942247835,-0.025112666957957094,0.003367888366152517,-0.02728311053818439,-0.026295367827622696,0.02978418483922444,-0.030932026,0.024064397,0.06578773,0.02060884,0.07711373,-0.054059956,-0.06513693,-0.048471503
12.0,12.0,125.0,0.0,0.0,0.0,15.515999794006348,0.1655,0.062,0.0,0.938,0.1442341505863321,0.022476084597262982,-0.01967536489016328,-0.030272815179088974,0.006928149621692646,-0.005837434900949372,-0.00902498743026985,-0.014268853236912106,0.012841089219223886,0.056196003109962714,0.028878666,-0.0009800959,0.04832589,0.05100667,0.076916635,-0.028009415,0.023677627,-0.10189608
10.0,10.0,69.0,0.0,0.0,0.0,15.515999794006348,0.0,0.0,0.0,1.0,0.007825227430946614,0.007820412085371261,0.0024849245574341066,-0.007918982144834745,-0.00500060011081935,-0.004051204694658508,0.009711230066781757,0.0017931731259556683,-0.005007609024530826,-0.0014979837933317534,-0.011791478,0.019977694,0.08348848,-0.05550399,0.012195727,0.0062673767,0.02691609,-0.02618784
797.0,144.0,2145.0,0.0,0.0,1.0,15.515999794006348,0.0,0.0,0.0,1.0,0.17003503281295368,0.25816430543586394,-0.456539927651281,0.31019227195452787,0.5203018088483767,-0.2142735697222406,-0.0661471833943775,0.24292546913947674,-0.24935211743478397,-0.09998388837150632,-0.06342888,0.106604114,-0.06879991,-0.0127406465,0.020435348,-0.002244555,-0.090248644,0.05816463
4882.0,500.0,16581.0,0.0,0.0,2.0,15.342000007629396,0.8225,0.277,0.0,0.723,0.12631455133652678,0.10910681780033771,-0.08561391649669868,0.08322711774937248,0.11024023094369612,0.07718849345442155,-0.13242634877727472,-0.2433192547956804,0.16857234877908903,-0.09759557337678078,0.00029618712,-0.13172649,-0.03736886,0.036308683,0.06629357,-0.043085508,-0.11725776,-0.0058511035
8902.0,542.0,19838.0,8.0,0.0,8.0,15.12600040435791,0.9423,0.126,0.021,0.854,0.2962047198578985,0.0957978508981686,-0.08085443293989356,0.11783722903117286,0.11400969547402173,0.07673164650008621,-0.12638028011129998,-0.20380289529398937,0.15570325291731973,-0.11336308318227675,-0.035526033,-0.029448079,0.011357088,0.07579669,0.03618355,0.015113236,-0.1003838,-0.009951805
9215.0,1728.0,22109.0,40.0,0.0,12.0,15.317999839782717,0.8785,0.12,0.021,0.859,0.4428504370500371,0.1035618773502473,-0.059655661084040815,0.027399391847262793,0.1471605197954404,0.26169493629909846,-0.1588370027985186,-0.14003014565335006,0.3125909237341217,-0.07435960614495654,-0.04529621,-0.13886072,0.005436697,-0.040673405,0.03273238,0.026889935,-0.14903401,-0.05944295
26902.0,2466.0,62262.0,74.0,0.0,35.0,15.839332580566406,0.9902,0.162,0.0,0.838,0.4831654696210326,0.11993976926804141,-0.10203925488408634,-0.1114952417431172,0.09361311975932542,-0.015927124850691574,-0.0842061991178782,-0.11341099870063255,0.15944005631581043,-0.07695139933982144,-0.07586981,0.08018458,-0.024546968,0.06579893,-0.095603764,-0.033477474,-0.011598278,0.04463243
17996.0,2122.0,53967.0,35.0,0.0,6.0,15.839332580566406,0.9614,0.099,0.03,0.872,0.5183417094817719,0.020983066285865902,-0.04340759415614281,-0.09007342044855249,0.08070489998338165,-0.016684298530492622,-0.012311173170448357,0.10053500344152362,0.041800975353226535,-0.0061375368193671885,-0.061488926,0.029956792,0.06083675,0.0042773136,-0.028544635,-0.07116549,-0.06681668,-0.019135239
24489.0,3609.0,80096.0,101.0,0.0,25.0,15.839332580566406,0.9989,0.168,0.006,0.826,0.6284870775232487,0.07801267877621482,-0.04722724232253744,-0.0494632129662404,0.12260445832196552,0.19917220486693696,-0.13045844883145621,-0.11589579640345224,0.27286628949283054,-0.07152908272676572,-0.12189545,0.03361685,-0.010276272,0.07676981,-0.014302624,0.024651203,-0.020423738,0.089550294
967.0,394.0,8978.0,14.0,0.0,2.0,16.465999603271484,0.9921,0.287,0.0,0.713,0.4122482406541582,0.0353951015365959,-0.0865283890801902,-0.05704900803483312,0.050536656450834765,0.33928853526938,0.042199043783423436,0.3013318787848675,0.27371114281896836,0.23302369920145385,-0.05801717,0.022777095,0.062551074,-0.00037272007,-0.055848233,0.001603553,-0.047921862,0.061646286
3257.0,218.0,12754.0,7.0,0.0,3.0,17.031333923339844,0.0,0.0,0.0,1.0,0.2866561487583376,0.1557336490186119,-0.06951777336795727,0.09180224732486274,0.12351208688401374,0.18235727553643769,-0.23425217055327358,-0.25979522505799946,0.3414614931049051,-0.3562473437417717,-0.04574465,-0.053279698,0.013505455,-0.010479858,-0.01682286,0.073959656,-0.038817316,0.029624911
340.0,158.0,2179.0,5.0,0.0,2.0,17.69466781616211,-0.4648,0.021,0.066,0.914,0.37090461487744997,0.0001869775886941815,-0.005452474189819857,-0.0463973915290357,-0.007550276229500907,0.038663838721114195,0.0067578658599045365,-0.016467268916678386,0.061979309026391614,0.1373171199281954,0.061297845,-0.03406374,0.08307523,-0.093544394,-0.0007902454,-0.016874822,0.023840798,-0.031547833
3554.0,558.0,8033.0,11.0,0.0,3.0,17.14666748046875,-0.5106,0.0,0.095,0.905,0.11917453180074312,0.03789581568609423,-0.042552753118992155,-0.03462591380218029,0.005215071073094944,-0.020252555239169315,-0.0015250779420228485,-0.05358009391233907,0.02926049224472686,0.02813659316741081,-0.036721222,0.06743554,-0.042204265,0.008349328,0.038237672,0.047260545,0.074552774,0.08276903
5182.0,605.0,20845.0,13.0,0.0,14.0,16.67133331298828,0.9804,0.196,0.0,0.804,0.3173774451105482,0.08615854122163362,-0.0861399493165117,0.080501874054504,-0.13220528759074798,-0.17388497170308026,-0.05815050894561525,0.1853728504969599,0.10192742408353317,-0.17301953447523605,-0.043235287,0.058252037,0.03591457,-0.059512693,0.014826175,-0.01215087,0.039825797,0.024842488
5737.0,1178.0,30054.0,14.0,0.0,6.0,16.67133331298828,0.9393,0.265,0.0,0.735,0.33213963267561647,0.09357415411778484,-0.13619305631177142,-0.06088898288495639,-0.11153282080461001,-0.03463682871245482,-0.08178235470588131,0.2342676896093501,0.13069837778202242,-0.04106100513188676,0.04266022,0.0005652924,0.1213304,-0.010072753,-0.016955458,-0.026711721,0.013018804,0.0111925835
84.0,28.0,573.0,0.0,0.0,3.0,16.67133331298828,-0.4552,0.099,0.24,0.661,0.013961593139804176,0.008548988084927985,-0.0064443865796766425,-0.009386474620564614,-0.0010978567308726319,-0.005513113729107176,0.006840421420895181,-0.006575611215790564,0.005904689699269364,0.022719436790581343,-0.04693887,0.04854493,-0.023734747,-0.03252174,0.037496023,-0.057506736,3.6043417e-05,-0.035353765
964.0,247.0,4675.0,10.0,0.0,1.0,16.661333084106445,0.9081,0.282,0.0,0.718,0.23527626362885162,0.04279471476597078,-0.06382389195658007,-0.039762140712004915,-0.04378545301304427,0.09570179366896389,-0.04762383141008752,0.1436657768756187,0.1394252566276453,0.017287632016350554,-0.02357593,-0.17057717,0.060610976,-0.080918774,-0.069934376,0.015505055,0.023134565,-0.00710917
2529.0,197.0,4572.0,6.0,0.0,5.0,16.790666580200195,0.6249,0.339,0.0,0.661,0.07503292751290698,0.07012741805991027,-0.07307281140797091,0.2462965142567654,-0.017501293252478085,-0.11745988975009232,0.022599952476227834,0.015031676084669125,0.05663857795163116,0.00344760140800608,-0.064043604,0.004800887,0.0037534647,-0.072959535,0.05528016,0.0662077,-0.06731777,0.0069844555
3161.0,535.0,10472.0,68.0,0.0,41.0,16.790666580200195,0.8516,0.22,0.074,0.707,0.3214942127921424,0.02075121853529353,-0.11813769899158462,0.36890587737138075,0.10800100706076007,0.023595003990763207,-0.041494026988346686,-0.03149769298382336,-0.07663517822232273,0.02368805347724518,0.010920598,0.0026513773,0.0049592117,-0.10025158,0.14813542,0.04448468,0.062653884,0.034465622
1947.0,131.0,5505.0,2.0,0.0,6.0,16.92533302307129,0.6597,0.116,0.0,0.884,0.13518551705385634,0.006211037657056533,-0.041349488558271814,0.1765493267134559,0.05700963759827009,-0.012192342356039283,-0.0312859155980158,-0.015587218090644537,-0.04894055055589672,0.007737482291941631,-0.09814801,-0.037191812,0.008749708,0.0342954,0.0300719,0.021226458,0.045870624,-0.06828334
9453.0,452.0,33387.0,2.0,0.0,3.0,16.6646671295166,0.9483,0.153,0.036,0.811,0.34681412805814776,0.08537483263968305,-0.08914998616946229,0.10449980156682229,0.13546547692301836,-9.31635980292726e-05,-0.0849369021141025,-0.08630919184317554,0.06860074307729129,-0.04635338779701314,-0.05029435,0.061279606,0.081962384,0.040871754,0.007840569,-0.0068271887,-0.09215515,0.021773117
257.0,9.0,318.0,1.0,0.0,0.0,16.6646671295166,0.8271,0.199,0.0,0.801,0.15720930757732873,-0.00926684036725479,0.011387355624329,-0.022737624068075942,-0.0036085042881484316,0.006431184186862298,0.01496151742643228,-0.025658054083020503,0.011657893089273771,0.029863234680351715,-0.012698928,-0.06297343,-0.059641585,-0.06969463,0.011339183,0.06773466,0.035683505,-0.030016292
4408.0,659.0,11435.0,7.0,0.0,1.0,16.764667510986328,0.4712,0.111,0.091,0.798,0.22148073842240143,0.08142204754745538,-0.020387117233038276,0.02021727527107476,-0.13652591848790271,-0.04159764004058928,-0.000511604215438963,0.040700881333939114,0.13932180032363786,0.08000404657500841,0.060011934,-0.029817868,-0.0113626635,0.024218539,-0.029279472,-0.06836903,-0.021907363,-0.0017240003
24.0,24.0,283.0,0.0,0.0,0.0,16.05066680908203,-0.3612,0.0,0.065,0.935,0.23539546123598723,-0.010388220494650132,0.020128982597053296,-0.018459571707218597,-0.0064455509923921715,-0.006038994342954581,0.0009675296133716866,-0.015843245895067914,0.007548100514341636,0.028643035454750807,-0.07799694,-0.0743136,0.027610892,0.011943915,-0.063042,-0.034871563,-0.094140336,-0.03279787
1471.0,318.0,5570.0,42.0,0.0,15.0,16.05066680908203,0.9889,0.153,0.033,0.814,0.4550055159074488,0.03239805748948758,-0.03872329380908986,0.013295049629369221,-0.07337386330581717,0.08979508716914814,-0.011305268893201856,0.09460990017369493,0.18415718637751644,0.14754957932609067,-0.056745775,-0.047337778,-0.036393054,-0.051953748,-0.044930514,0.040983,-0.1050701,0.060428664
