retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,timestamp,tesla_close,sentiment_compound,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7
52.0,71.0,456.0,14.0,0.0,22.0,2012-01-23,1.7846670150756836,0.6361,0.016681138924541046,0.014531006353996822,-0.007758088228357463,0.008567887002958215,0.0023581226714649074,-0.008890762796466493,-0.003910790482651212,0.005168574778729369,-0.014471911059495836,0.011811487399969168,0.040645942091941833,0.1170065850019455,0.10118801891803741,0.06009756773710251,-0.020602285861968994,-0.10666806995868683,0.02321869134902954,-0.021144192665815353
1061.0,177.0,15397.0,52.0,0.0,89.0,2012-01-24,1.8279999494552612,0.3664,0.1880586569641435,0.42123496212458394,0.20379404931429373,0.0477431123157627,-0.17082821482365562,0.08874050895414934,0.03171998064453912,-0.025166563038798464,0.012359499096240427,0.038796105273356925,-0.02463337779045105,0.03144058212637901,0.09274580329656601,0.008829405531287193,-0.05243855342268944,-0.05032133683562279,0.018736042082309723,0.0075505757704377174
99.0,17.0,165.0,3.0,0.0,12.0,2012-01-27,1.9553329944610596,0.5994,0.041041772479428286,0.36422466994147384,0.20793324039308064,0.03751819875979701,-0.06749890289190422,0.02092811528468698,0.03269428328107115,-0.0740136790990769,0.010018517143210481,-0.023351452760283768,0.005239197053015232,0.05109112709760666,0.09935716539621353,-0.0658789873123169,0.05559403821825981,-0.07469020783901215,-0.027356039732694626,-0.015044094994664192
105.0,48.0,88.0,4.0,0.0,6.0,2012-01-28,1.9553329944610596,0.2648,0.14307158977608295,0.5805474324904499,0.3322581060697828,0.0208372275280025,0.08902427523188128,-0.19271228851003114,-0.08027650036420736,0.0813448482403514,0.01501766420891432,-0.08539375917861168,-0.03583443537354469,-0.05884743854403496,0.04442192241549492,-0.015799427404999733,0.10781881213188171,0.022699525579810143,-0.07588216662406921,-0.02418358251452446
52.0,27.0,132.0,12.0,0.0,23.0,2012-01-31,1.937999963760376,0.079,0.07296608304073732,0.4434687927822035,0.21219578076034762,0.02517147336314748,-0.12506965663633085,0.04562055636498525,-0.007595021197838956,-0.08819473627803795,-0.015184537198059136,-0.05643308798276679,-0.04696357250213623,0.007312101311981678,0.1058509573340416,-0.13161218166351318,0.006971446797251701,-0.0062178513035178185,0.029742317274212837,-0.10421974211931229
82.0,38.0,162.0,8.0,0.0,6.0,2012-02-01,1.972000002861023,0.5106,0.14807780233893136,0.3049590620206254,0.08203379531589625,0.05392274782914864,-0.2484488428025291,0.16575626819496234,0.022327078606924435,0.015383644751386923,0.06886031856133543,-0.02612162325866182,-0.07451678067445755,0.027146926149725914,0.039577189832925797,-0.04440391808748245,0.0444643571972847,-0.0122881093993783,0.07859819382429123,0.012449461035430431
52.0,49.0,84.0,1.0,0.0,0.0,2012-02-02,2.016666889190674,0.4576,0.04759881653602469,0.3947639990852574,0.2287915318299387,0.011663091594710403,0.0901734207475199,-0.14169296466598677,-0.10342283283139599,0.15908819563215496,0.046506098408979284,-0.11123720261285754,-0.006488587707281113,-0.026986340060830116,0.023089231923222542,0.009571938775479794,0.04195121303200722,-0.012661371380090714,-0.038684967905282974,0.0008353575249202549
104.0,40.0,75.0,41.0,0.0,5.0,2012-02-04,2.076667070388794,0.6369,0.1392210959786666,0.2514515775961939,0.18337879820454225,0.015953248417198963,-0.0686282607500227,0.047128563943236605,0.011589450403295423,-0.02544173994280281,0.0029794772623759733,0.03531328690538756,0.0035062520764768124,-0.016348442062735558,-0.011209498159587383,-0.057393819093704224,-0.018922189250588417,-0.010738044045865536,-0.06432978063821793,-0.03765695169568062
8.0,10.0,31.0,5.0,0.0,1.0,2012-02-05,2.076667070388794,0.0,0.05221901449027149,0.683358509261825,0.45336891278927427,0.040939218571233116,-0.01152588230514657,-0.09261118756375834,0.02180193428719082,-0.11856444189368646,-0.13086845621557386,0.059383265078385206,-0.025771694257855415,0.0935089960694313,-0.02745097503066063,-0.03685151785612106,0.037592027336359024,-0.03475870192050934,0.01673205941915512,-0.004253121558576822
210.0,39.0,133.0,4.0,0.0,7.0,2012-02-06,2.119999885559082,0.25,0.11109496562781204,0.22950844369584789,0.10897589012341381,0.08866085367307511,-0.11657641059600433,0.10604774213937898,0.08851035678197458,0.03949270670783086,0.055874035411164036,0.038298902839702394,0.051320139318704605,0.017310794442892075,0.03479684144258499,0.013454683125019073,-0.05251806601881981,-0.0009269263246096671,0.006244419142603874,0.0017810107674449682
10.0,26.0,10.0,6.0,0.0,2.0,2012-02-07,2.1066670417785645,0.6096,0.04262375018246219,0.1307394198123396,-0.08727455808505355,-0.050615398520242515,0.09363365647872926,-0.19024337829935056,-0.1369642946092333,0.2431118572642024,0.3079059243419877,-0.022956113663329298,-0.12507550418376923,-0.07170087844133377,0.02160649187862873,-0.03378946706652641,0.04243800416588783,-0.08394481986761093,-0.09922893345355988,-0.025691356509923935
149.0,115.0,370.0,61.0,0.0,52.0,2012-02-08,2.128667116165161,0.7373,0.16718565265732266,0.3089530697330811,0.22405682663907373,0.004692007459172248,-0.018580930536994247,0.012338628078942513,0.006536743182043565,-0.06511703181234835,-0.030303595546303158,0.010154928779750228,-0.059880390763282776,0.042404886335134506,0.07923416793346405,-0.08612249791622162,0.005098822060972452,-0.013168786652386189,-0.03147963434457779,-0.07415176928043365
131.0,51.0,175.0,10.0,0.0,9.0,2012-02-09,2.171999931335449,0.5106,0.13080078834063258,0.2866346422904549,0.13359791285248998,-0.012179918915083512,0.11282089405449133,-0.1397311667355645,-0.12289328588291198,0.27481337853484794,0.09787178748843262,-0.1120565674600511,-0.03940078243613243,-0.04103083536028862,0.0522519089281559,-0.08316472917795181,0.050503943115472794,0.04215396195650101,-0.004550532903522253,0.009904492646455765
971.0,214.0,3631.0,160.0,0.0,38.0,2012-02-10,2.0733330249786377,0.7643,0.2755146178586473,0.4731584021550988,0.16638486122810486,-0.03895814869802121,0.20666065547124768,-0.022993378936981432,-0.07891488918491929,0.0965290164819055,0.08859310377222762,-0.13734008477142023,-0.04612889513373375,-0.022312728688120842,0.017715133726596832,0.0046832929365336895,0.0645056739449501,-0.05313513055443764,0.05420580878853798,-0.039197348058223724
34.0,36.0,220.0,7.0,0.0,11.0,2012-02-12,2.0733330249786377,0.5859,0.03770757549485143,0.3490128939728302,0.22740735178682545,0.011507408414994006,-0.013107305091133744,-0.06445025445497797,-0.012772468561723862,-0.08082988038598567,-0.06915669683458377,0.043503900522061066,-0.04538116976618767,-0.002626952715218067,-0.0475926399230957,0.07082749903202057,0.03173709288239479,0.007438688073307276,0.08871990442276001,-0.04189279302954674
55.0,16.0,22.0,0.0,0.0,1.0,2012-02-14,2.2113330364227295,0.4215,0.047473665539993826,0.4799200524713761,0.1944326396425285,-0.005734490150202013,0.1582190938102879,-0.1698214303513998,-0.13217593839355166,0.2662522170231901,0.12869067298291667,-0.18069151596086433,-0.07607733458280563,0.03128988295793533,0.03341716527938843,-0.0019127439009025693,-0.026088997721672058,-0.008847631514072418,0.07284942269325256,0.031497471034526825
32.0,11.0,12.0,2.0,0.0,4.0,2012-02-17,2.3313329219818115,0.2023,0.04466547194861114,0.3566166667139011,0.16078166816673706,-0.02291231423966635,0.04857512932334378,-0.03188063154961248,-0.0013358091857505264,0.010407828188320383,-0.04402033399121244,0.01797666043581488,0.0487525574862957,0.07859832793474197,0.0007746203918941319,0.04786919057369232,0.03868433088064194,0.018805021420121193,-0.057178713381290436,0.04801124706864357
61.0,101.0,265.0,18.0,0.0,28.0,2012-02-21,2.299999952316284,0.2714,0.02269519006055078,0.39775104678493145,0.26696474370258405,0.04087587510646762,-0.021575563304329585,-0.06456870859936172,0.024258653693810948,-0.09467240060856659,-0.05180572553210281,0.013328068898400219,0.04687537997961044,0.05838758498430252,-0.09289269149303436,0.06582234799861908,0.008529169484972954,-0.08896642178297043,0.005967802368104458,0.018359428271651268
145.0,13.0,149.0,4.0,0.0,9.0,2012-02-22,2.2813329696655273,0.128,0.03452622953855131,0.5215238303552712,0.2909738534606121,0.08821893296322157,-0.16676500193043212,0.11317933979654242,0.06485211785047337,-0.06606912239947484,0.042993683781514073,0.022095315171378135,-0.0010034134611487389,0.04371845722198486,0.02860473282635212,-0.00227946019731462,0.01461831759661436,-0.06134064868092537,-0.0269776601344347,-0.04319286718964577
233.0,58.0,137.0,43.0,0.0,8.0,2012-02-25,2.25,0.7717,0.1978545524959306,0.30993353105454924,0.10876612676496537,0.07952202667202585,-0.17410728357250502,0.179306909459185,0.12192593393303763,0.007775791800823005,0.24828217498606206,0.10941517143494804,-0.028298651799559593,-0.020871881395578384,0.06780263781547546,-0.015579424798488617,-0.058516137301921844,0.001831411849707365,-0.053024984896183014,-0.04044723138213158
118.0,19.0,56.0,4.0,0.0,4.0,2012-02-28,2.253999948501587,0.0,0.04477060796979821,0.49256113479288555,0.24004005314265323,0.16122235043573335,-0.21925231804084586,0.21320959732846545,0.18278283824266686,0.009515325471676628,0.15304513690144744,0.014048316526732314,-0.04891672357916832,0.0216180682182312,0.022177541628479958,-0.020241698250174522,-0.009949765168130398,0.011252393014729023,-0.0880293995141983,0.06748833507299423
14.0,10.0,55.0,0.0,0.0,22.0,2012-02-29,2.227333068847656,0.0,0.046125121187641144,0.049087519682951344,-0.046125965144217795,-0.016850033798230767,-0.09272557982745339,0.07509281247078196,-0.00880472135782928,-0.0022792811906404394,0.055684043372691755,-0.08987682624122215,-0.036126188933849335,-0.04209079220890999,0.08416107296943665,0.05749282240867615,-0.06362751126289368,-0.07983025908470154,0.014525705017149448,0.06099305301904678
19.0,7.0,26.0,0.0,0.0,0.0,2012-03-02,2.2693328857421875,0.0,0.01779897367626,0.4588014768480662,0.29357238272783753,0.05761433649768403,-0.044936687074658685,-0.027453719505421224,0.02781956150083381,-0.09007860532833559,-0.028556616311112868,0.01682518889433754,-0.07464652508497238,0.02630925364792347,-0.031224438920617104,0.019918838515877724,0.03423478826880455,0.0014426866546273232,-0.04986197128891945,-0.03807421401143074
111.0,40.0,411.0,20.0,0.0,20.0,2012-03-07,2.2079999446868896,0.0,0.053251509319632434,0.5410364828967376,0.2169929287747153,-0.05087162218240789,0.1627178076006013,0.030073048715965417,0.015449670459223038,-0.23521969168831094,-0.06952263697192261,-0.028920253963784406,-0.08276911079883575,0.0790657326579094,-0.024778136983513832,0.020437054336071014,0.013763980939984322,-0.014620188623666763,0.025313224643468857,0.021184641867876053
53.0,105.0,533.0,7.0,0.0,11.0,2012-03-11,2.315999984741211,0.5719,0.1348153795766921,0.2363341724399252,0.1635828764217993,0.005695765218211272,-0.009764955897452141,-0.007656946528930963,0.024333503473200277,-0.010840273048831667,-0.058234837230788074,0.04691681377475705,-0.003841158002614975,-0.06295130401849747,0.00211174413561821,0.03196575120091438,-0.03818861022591591,-0.10060323774814606,0.03751369193196297,-0.10992882400751114
54.0,14.0,64.0,5.0,0.0,9.0,2012-03-12,2.4006669521331787,0.126,0.03400672728144036,0.020348739945474096,0.004732793552300956,-0.011427311012163727,0.014285855510847663,0.011071427229739928,0.014281486943060263,0.04587589561468066,-0.020609790939336656,0.019148869176964182,-0.002145315520465374,0.055340368300676346,0.03759104385972023,0.07321808487176895,-0.03766537085175514,-0.0950610339641571,0.004758490715175867,-0.10160856693983078
37.0,8.0,42.0,0.0,0.0,1.0,2012-03-13,2.4059998989105225,0.6956,0.022013540279106705,0.008469807399134397,-0.004426898715069855,-0.01800627101063546,-0.006092287015475266,0.007008552853487192,0.014828579266322668,0.0063466657227104935,-0.00812377798829623,-0.010775839761110817,-0.06076216697692871,-0.014757216908037663,-0.03824864700436592,-0.013235608115792274,-0.04344594478607178,0.06592117249965668,0.03422528877854347,-0.0677836611866951
50.0,7.0,27.0,0.0,0.0,0.0,2012-03-14,2.3526670932769775,0.0,0.02377877993370746,0.775158873680731,0.5289530773181926,0.06197393839831165,-0.01826262082527258,-0.1478729960329286,0.013810628974871926,-0.1824671203096157,-0.10951963328501182,0.021218566013499442,-0.05962052196264267,0.02537733130156994,0.06834432482719421,-0.09319720417261124,0.09611647576093674,0.0042986455373466015,0.03265327587723732,-0.03305506706237793
411.0,111.0,1446.0,34.0,0.0,33.0,2012-03-15,2.3333330154418945,0.6369,0.1284463533918636,0.39470641215628693,0.2092961894743682,0.006692756604493709,-0.0866465744054546,-0.011517371119624331,0.014856503666438441,-0.06467529115801562,-0.030996555170898298,-0.02509105079210871,0.0038877958431839943,0.03944329917430878,0.11062807589769363,-0.032693102955818176,-0.022155938670039177,-0.0176308061927557,0.01957760378718376,0.004568001255393028
39.0,11.0,11.0,5.0,0.0,2.0,2012-03-20,2.330667018890381,0.8439,0.047563979347430896,0.2887276293601313,0.18314753646993745,0.02789201983609449,-0.02676775719618927,0.012512064125572157,0.02332366088231267,-0.04951268562737464,-0.03217256322554861,0.027732941516354363,-0.036489203572273254,-0.044853828847408295,0.02798682637512684,-0.034801121801137924,0.030926458537578583,-0.025122355669736862,-0.06102917715907097,-0.008954823017120361
31.0,17.0,54.0,2.0,0.0,6.0,2012-03-22,2.293333053588867,0.6124,0.044383342591942536,0.46798393031461516,0.3587360247797505,0.02902080929563793,-0.0005540787560959798,-0.07786750088516806,0.019102703566408363,-0.1109344538379513,-0.10310265284518405,0.016262523213996332,-0.08749224990606308,0.043750420212745667,-0.03391813486814499,-0.004803954157978296,0.029379118233919144,-0.003605402773246169,0.006893554702401161,0.07998086512088776
148.0,21.0,32.0,0.0,0.0,1.0,2012-03-28,2.5233330726623535,0.0,0.04421742108032147,0.13206421219240358,-0.0563839538855295,-0.0552242880940834,0.11889001068041063,-0.060034955104865076,-0.05737441358245064,0.2547986762363224,0.08552395380384843,-0.11030306632615551,-0.024164458736777306,0.10634701699018478,-0.04520689323544502,0.05345084145665169,0.01943749189376831,0.034847334027290344,-0.06365546584129333,0.05827392265200615
29.0,26.0,79.0,6.0,0.0,7.0,2012-03-31,2.4826669692993164,0.937,0.11490329945097676,0.43441912009509914,0.30568747472669194,0.025850446240363045,-0.0028798852378457197,-0.08739713328046184,0.016719857546455434,-0.09556050908289969,-0.07462602673323716,0.025973663837482848,-0.001790443784557283,0.0638028085231781,0.06946054100990295,-0.004963683895766735,-0.02872416377067566,0.04848425090312958,0.04851945489645004,-0.045388661324977875
15.0,6.0,21.0,7.0,0.0,5.0,2012-04-01,2.4826669692993164,0.4019,0.04361945736541659,0.4602915440022464,0.3290153308308896,0.020442237280088406,-0.008328282344806906,-0.05779739457502749,0.01029857505441339,-0.08324614084954662,-0.10372286739858555,0.03921826801897225,-0.06913483142852783,0.07621881365776062,0.05017755180597305,-0.0729040652513504,0.07591769099235535,-0.015564978122711182,-0.06587184220552444,-0.05853438377380371
286.0,55.0,667.0,79.0,0.0,40.0,2012-04-03,2.5339999198913574,0.1027,0.12876983134132278,0.011344824582972153,-0.0023039032135948974,-0.028102055213325754,-0.010488287298074035,0.009024085758747512,-0.003859573270914898,0.04995670380381859,-0.03328408199359566,0.03303712543363652,0.06254149228334427,-0.06330064684152603,-0.02065594680607319,-0.03316425532102585,0.0030491426587104797,0.024082453921437263,-0.0020514936186373234,0.02968713827431202
9.0,58.0,19.0,4.0,0.0,5.0,2012-04-04,2.3333330154418945,0.6369,0.04553728515422098,0.32124623117444034,0.1895726981598339,0.01321462338333614,-0.012575999910016062,-0.035146840348579116,0.010257612617279841,-0.058807146988544515,-0.06430400888544031,0.04342566311903824,-0.021376267075538635,0.0008390917209908366,0.10807999223470688,0.06159701943397522,-0.002507963217794895,-0.029632868245244026,-0.0542648509144783,0.007790462113916874
75.0,80.0,162.0,89.0,0.0,2.0,2012-04-05,2.2986669540405273,0.8908,0.11648381216006051,0.39107676549217485,0.2112077718831967,-0.01415623825561221,0.07589738178455886,-0.006265146366755886,0.007930244600075138,-0.1265476433294678,-0.061595007597236476,0.002934406186229114,0.044914305210113525,0.17245738208293915,0.019825821742415428,0.04024926945567131,-0.02943902090191841,-0.061842307448387146,0.042149145156145096,0.0339648462831974
150.0,59.0,146.0,11.0,0.0,18.0,2012-04-09,2.2100000381469727,0.918,0.17663739682721719,0.1840518046693965,0.12666778127550984,0.012044550076035691,-0.04649539919829216,-0.039502848914397995,-0.012227267393526904,-0.02167856563850167,-0.06803051726362153,0.04651764198637459,-0.015454563312232494,0.0704699456691742,0.01652386598289013,0.005757268518209457,0.05499839782714844,-0.07152386009693146,0.022509368136525154,0.025970591232180595
36.0,28.0,27.0,0.0,0.0,2.0,2012-04-11,2.2060000896453857,0.7506,0.03764298939647786,0.009591868246095505,-0.0015933438685787758,-0.021443630493165562,-0.010774984320236764,0.024884365887756776,-0.016516117269252752,-0.003946749213471783,-0.024476866834063058,-0.008901769135122257,0.0013305270113050938,-0.022550515830516815,-0.006222596392035484,0.030948201194405556,0.02341371215879917,0.013351929374039173,0.06304647028446198,-0.08780500292778015
10.0,10.0,20.0,2.0,0.0,0.0,2012-04-14,2.239332914352417,0.6249,0.045280543189503863,0.39963839735195944,0.24659567468034452,0.006599851609073934,-0.01924481508596848,-0.05271438466933594,-0.004817029483595231,-0.09932512890927654,-0.09542824362618274,0.003196037713551147,-0.08732680231332779,0.010162604041397572,0.03936243802309036,-0.026290908455848694,0.04963710904121399,0.023913126438856125,0.009688916616141796,-0.09533556550741196
